customer_id,first_name,last_name,id_number,date_of_birth,gender,email,phone,province,city,registration_date,customer_segment,kyc_status,risk_rating,is_active
C0297,Thandeka,Jacobs,0404207454086,1983-07-05,M,thandekajacobs199@icloud.com,+27847016144,North West,Rustenburg,2021-01-18,RETAIL,VERIFIED,MEDIUM,True
C0298,Kagiso,Ndlovu,2406084835089,1965-03-31,M,kagiso_ndlovu878@gmail.com,+27799207638,North West,Mahikeng,2019-11-09,PREMIUM,VERIFIED,LOW,True
C0299,Nokuthula,Khumalo,1803190083180,1953-08-05,F,nokuthula.khumalo436@hotmail.com,+27797615594,Limpopo,Tzaneen,2025-10-01,PRIVATE_WEALTH,VERIFIED,LOW,True
C0300,Zanele,Pretorius,0406103916080,1993-01-16,F,zanelepretorius471@yahoo.com,+27821409590,Gauteng,Centurion,2025-03-15,RETAIL,VERIFIED,MEDIUM,True
C0301,Zinhle,Abrahams,0207235454084,1988-03-17,F,zinhleabrahams590@hotmail.com,+27662358267,North West,Rustenburg,2022-07-13,PREMIUM,VERIFIED,HIGH,True
C0302,Lerato,Ndlovu,0106122871088,1968-05-14,M,lerato.ndlovu553@outlook.com,+27639027788,Mpumalanga,Witbank,2019-09-15,PREMIUM,VERIFIED,LOW,True
C0303,Nosipho,Petersen,8306157966087,1997-09-20,F,nosiphopetersen377@icloud.com,+27624160048,Mpumalanga,Witbank,2025-04-08,RETAIL,VERIFIED,LOW,False
C0304,Bongani,Ndlovu,6908053346084,1987-05-16,M,bongani_ndlovu431@icloud.com,+27761360413,KwaZulu-Natal,Umhlanga,2021-07-16,RETAIL,VERIFIED,MEDIUM,True
C0305,Bheki,Abrahams,2011265346189,1997-07-25,F,bheki_abrahams581@icloud.com,+27646142132,Limpopo,Tzaneen,2018-11-07,PREMIUM,VERIFIED,LOW,True
C0306,Lerato,Mkhize,0510068770182,1965-09-25,M,lerato.mkhize120@yahoo.com,+27616312100,Limpopo,Tzaneen,2017-11-02,RETAIL,VERIFIED,LOW,True
C0307,Khethukuthula,Govender,0509101990086,1994-10-21,M,khethukuthula_govender160@icloud.com,+27609512910,KwaZulu-Natal,Umhlanga,2022-06-06,PREMIUM,VERIFIED,MEDIUM,False
C0308,Sandile,Petersen,0312160656088,1960-06-26,F,sandile_petersen633@gmail.com,+27678482180,KwaZulu-Natal,Ballito,2023-01-06,RETAIL,VERIFIED,MEDIUM,True
C0309,Mpho,Mabaso,9408221431183,1994-01-01,F,mphomabaso524@hotmail.com,+27617057663,Free State,Bloemfontein,2023-12-01,RETAIL,PENDING,LOW,True
C0310,Siyabonga,Govender,1702077278187,1975-11-23,M,siyabongagovender918@icloud.com,+27743341557,Limpopo,Tzaneen,2016-12-06,RETAIL,VERIFIED,HIGH,True
C0311,Andile,Zulu,7707069106189,1962-04-14,M,andile_zulu297@yahoo.com,+27819230660,Mpumalanga,Nelspruit,2015-12-12,PRIVATE_WEALTH,VERIFIED,LOW,True
C0312,Precious,Khumalo,7911277742084,1987-06-05,M,preciouskhumalo661@icloud.com,+27671477187,Gauteng,Johannesburg,2017-09-04,PREMIUM,VERIFIED,HIGH,True
C0313,Zinhle,Jacobs,2011161959188,2001-08-11,M,zinhle.jacobs596@outlook.com,+27613451774,North West,Mahikeng,2022-03-03,RETAIL,VERIFIED,LOW,True
C0314,Zinhle,Maharaj,9311038419082,1958-06-24,M,zinhle_maharaj894@hotmail.com,+27716051155,Limpopo,Polokwane,2021-02-01,PREMIUM,VERIFIED,LOW,True
C0315,Palesa,Nkosi,1507112671083,1963-11-13,M,palesankosi629@yahoo.com,+27799927083,KwaZulu-Natal,Umhlanga,2017-07-22,RETAIL,PENDING,LOW,True
C0316,Sipho,Botha,0408208570182,1977-05-02,M,sipho.botha132@gmail.com,+27644801288,Limpopo,Tzaneen,2021-11-23,RETAIL,VERIFIED,LOW,True
C0317,Naledi,Zulu,0104040537087,1960-09-01,F,naledi.zulu309@gmail.com,+27602619061,Gauteng,Centurion,2017-10-11,CORPORATE,VERIFIED,HIGH,True
C0318,Nhlanhla,Nkosi,0810125770088,2004-12-28,M,nhlanhlankosi70@hotmail.com,+27631234617,Western Cape,Stellenbosch,2019-11-13,PREMIUM,EXPIRED,LOW,True
C0319,Thabo,Maseko,2208129656087,1959-08-18,M,thabo_maseko435@outlook.com,+27669627700,Western Cape,Stellenbosch,2020-02-08,RETAIL,VERIFIED,LOW,True
C0320,Bheki,Mkhize,1712021347187,1960-05-19,F,bheki_mkhize615@outlook.com,+27698448343,North West,Mahikeng,2020-01-25,PREMIUM,VERIFIED,MEDIUM,True
C0321,Bongani,Zwane,9111046494188,1957-08-17,M,bongani_zwane411@yahoo.com,+27822706614,North West,Mahikeng,2018-10-14,RETAIL,EXPIRED,LOW,True
C0322,Thandiwe,Ndlovu,0812259534186,1981-12-12,F,thandiwe_ndlovu497@hotmail.com,+27795679008,Eastern Cape,East London,2018-04-22,PREMIUM,VERIFIED,LOW,True
C0323,Kagiso,Nkosi,1511012934189,1979-05-02,M,kagisonkosi639@outlook.com,+27632283746,Western Cape,Cape Town,2026-08-30,PREMIUM,VERIFIED,LOW,True
C0324,Mthunzi,Du Plessis,1709010517181,1984-06-01,F,mthunzi_duplessis454@outlook.com,+27761603663,Free State,Welkom,2015-09-27,RETAIL,VERIFIED,MEDIUM,True
C0325,Tshepo,Botha,1208251792188,1998-05-23,F,tshepobotha875@icloud.com,+27659500764,Mpumalanga,Nelspruit,2016-04-01,RETAIL,VERIFIED,HIGH,True
C0326,Nhlanhla,Chauke,9701056003189,1952-05-31,F,nhlanhla.chauke439@icloud.com,+27726995607,Free State,Welkom,2024-03-28,RETAIL,VERIFIED,LOW,True
C0327,Mbali,Zulu,7001185343087,1987-11-26,F,mbali.zulu713@outlook.com,+27781373065,Western Cape,Paarl,2022-02-05,RETAIL,VERIFIED,LOW,True
C0328,Mandla,Mahlangu,2511112730185,1989-02-11,M,mandlamahlangu868@icloud.com,+27629989803,Eastern Cape,East London,2019-10-20,RETAIL,VERIFIED,HIGH,True
C0329,Mpho,Williams,0802198700186,1968-10-25,F,mphowilliams844@gmail.com,+27699466446,Western Cape,Cape Town,2021-09-22,RETAIL,VERIFIED,LOW,True
C0330,Nosipho,Van der Merwe,2012173056183,1991-12-04,F,nosiphovandermerwe874@hotmail.com,+27742004647,Northern Cape,Kimberley,2019-07-02,RETAIL,VERIFIED,LOW,True
C0331,Nompumelelo,Cele,2602213335184,1975-10-02,M,nompumelelocele616@outlook.com,+27677809300,Mpumalanga,Witbank,2020-05-07,RETAIL,VERIFIED,LOW,True
C0332,Precious,Botha,0104064468080,1973-03-08,F,precious.botha660@hotmail.com,+27619151075,Northern Cape,Upington,2015-06-13,RETAIL,PENDING,LOW,True
C0333,Bongani,Zwane,0207272302081,2001-03-23,M,bonganizwane849@hotmail.com,+27829812402,Mpumalanga,Witbank,2020-08-24,RETAIL,VERIFIED,LOW,True
C0334,Khethukuthula,Pillay,0603042869084,1989-06-05,F,khethukuthulapillay58@outlook.com,+27789950140,Mpumalanga,Nelspruit,2023-05-28,PREMIUM,VERIFIED,LOW,True
C0335,Nokuthula,Sithole,1105019925080,1971-07-03,F,nokuthula_sithole317@hotmail.com,+27847087698,KwaZulu-Natal,Umhlanga,2017-09-26,PREMIUM,VERIFIED,LOW,True
C0336,Thandiwe,Shabalala,7505072625185,1986-06-14,M,thandiwe.shabalala843@outlook.com,+27788903600,Free State,Welkom,2024-04-05,CORPORATE,VERIFIED,LOW,False
C0337,Mandla,Radebe,1107208973187,1952-06-15,M,mandlaradebe455@yahoo.com,+27843283248,KwaZulu-Natal,Umhlanga,2015-01-26,RETAIL,VERIFIED,LOW,True
C0338,Tshepo,Khumalo,2107265233187,1961-12-23,F,tshepokhumalo608@yahoo.com,+27715727774,Northern Cape,Kimberley,2019-06-16,RETAIL,VERIFIED,LOW,True
C0339,Sandile,Khumalo,2010213747087,1967-10-15,F,sandile.khumalo411@yahoo.com,+27838195804,Gauteng,Johannesburg,2020-11-01,RETAIL,EXPIRED,LOW,True
C0340,Thabo,Mahlangu,1411161941083,1967-02-04,F,thabomahlangu507@outlook.com,+27733184382,Northern Cape,Upington,2024-09-03,PRIVATE_WEALTH,VERIFIED,HIGH,True
C0341,Sibusiso,Maharaj,0005093858183,1983-03-01,F,sibusiso.maharaj481@gmail.com,+27646423167,KwaZulu-Natal,Ballito,2023-12-01,PREMIUM,VERIFIED,MEDIUM,True
C0342,Themba,Zulu,7508129934080,1972-10-03,F,themba_zulu688@outlook.com,+27723218589,Western Cape,Cape Town,2015-12-03,PREMIUM,VERIFIED,LOW,False
C0343,Precious,Mkhize,1303091914180,1961-06-22,F,preciousmkhize370@outlook.com,+27745746702,Western Cape,Paarl,2020-11-26,PREMIUM,VERIFIED,LOW,True
C0344,Tshepo,Pillay,2111267208083,1963-05-03,M,tshepo.pillay37@yahoo.com,+27785365833,North West,Rustenburg,2018-09-01,PREMIUM,VERIFIED,HIGH,False
C0345,Nomsa,Van der Merwe,0312282425085,1958-05-25,M,nomsa.vandermerwe855@outlook.com,+27659535203,Limpopo,Tzaneen,2021-02-12,PREMIUM,VERIFIED,LOW,False
C0346,Thabo,Du Plessis,0708221545180,1975-07-04,M,thabo_duplessis605@icloud.com,+27636428072,KwaZulu-Natal,Ballito,2018-06-13,RETAIL,VERIFIED,MEDIUM,True
C0347,Busisiwe,Williams,2010155323083,1954-05-15,F,busisiwe.williams762@outlook.com,+27627398678,Gauteng,Sandton,2017-01-28,RETAIL,VERIFIED,HIGH,True
C0348,Zanele,Nkosi,1205212525084,1994-01-14,F,zanelenkosi618@outlook.com,+27647023763,Eastern Cape,Port Elizabeth,2017-02-26,PRIVATE_WEALTH,VERIFIED,LOW,True
C0349,Thandeka,Sithole,2506203053186,1958-05-04,M,thandeka_sithole997@hotmail.com,+27764761958,Mpumalanga,Nelspruit,2018-06-24,CORPORATE,VERIFIED,MEDIUM,True
C0350,Precious,Maharaj,0411104073184,2001-01-02,M,precious.maharaj940@hotmail.com,+27619613666,Western Cape,George,2017-05-31,PREMIUM,VERIFIED,LOW,True
C0351,Themba,Govender,0002247583082,1985-04-03,M,themba_govender898@gmail.com,+27696267145,Free State,Bloemfontein,2025-03-16,PREMIUM,VERIFIED,MEDIUM,True
C0352,Lindiwe,Molefe,1905281742188,1951-08-11,M,lindiwe.molefe14@icloud.com,+27659004743,KwaZulu-Natal,Durban,2025-04-27,PREMIUM,PENDING,HIGH,True
C0353,Mthunzi,Ngcobo,0203050227081,1951-06-05,M,mthunzi.ngcobo493@gmail.com,+27843435283,Limpopo,Tzaneen,2020-06-03,RETAIL,VERIFIED,MEDIUM,True
C0354,Nompumelelo,Chauke,0002062497187,1992-04-19,M,nompumelelochauke249@icloud.com,+27665946450,North West,Rustenburg,2023-10-15,RETAIL,VERIFIED,MEDIUM,True
C0355,Vusi,Cele,8508179683183,1955-06-13,M,vusicele324@icloud.com,+27812065530,North West,Mahikeng,2021-01-03,PRIVATE_WEALTH,VERIFIED,LOW,True
C0356,Nhlanhla,Van der Merwe,7208127178088,1969-09-17,F,nhlanhlavandermerwe673@hotmail.com,+27763200475,Mpumalanga,Nelspruit,2021-07-31,PREMIUM,VERIFIED,LOW,False
C0357,Zinhle,Mabaso,0912241412182,1965-07-19,M,zinhlemabaso504@yahoo.com,+27637979059,North West,Rustenburg,2026-01-27,RETAIL,VERIFIED,LOW,True
C0358,Themba,Govender,1601261043186,1960-03-23,M,thembagovender230@gmail.com,+27785325537,KwaZulu-Natal,Pietermaritzburg,2022-08-19,PREMIUM,VERIFIED,MEDIUM,True
C0359,Palesa,Cele,1408271817089,2004-09-11,M,palesa.cele520@hotmail.com,+27633802571,Northern Cape,Kimberley,2017-08-25,PRIVATE_WEALTH,PENDING,LOW,True
C0360,Dumisani,Chauke,0303215959182,1961-01-12,M,dumisani_chauke788@icloud.com,+27605115720,Northern Cape,Upington,2025-08-16,RETAIL,VERIFIED,LOW,True
C0361,Vusi,Govender,1607263738086,1987-02-02,F,vusigovender814@icloud.com,+27721499339,Eastern Cape,Port Elizabeth,2024-12-04,RETAIL,VERIFIED,MEDIUM,False
C0362,Zanele,Pillay,0507026443082,2001-07-19,M,zanele_pillay430@hotmail.com,+27736105693,Limpopo,Tzaneen,2022-01-13,CORPORATE,VERIFIED,LOW,True
C0363,Palesa,Mahlangu,1710267244186,1967-09-13,F,palesa.mahlangu551@gmail.com,+27717543005,Mpumalanga,Witbank,2017-10-29,PREMIUM,VERIFIED,LOW,True
C0364,Nompumelelo,Du Plessis,9410093954186,1995-05-01,M,nompumelelo_duplessis266@gmail.com,+27849514426,Limpopo,Polokwane,2022-12-13,RETAIL,VERIFIED,HIGH,True
C0365,Sandile,Maseko,0712199266085,1976-11-04,F,sandilemaseko144@hotmail.com,+27739718559,Gauteng,Centurion,2020-07-21,RETAIL,VERIFIED,LOW,True
C0366,Precious,Ndlovu,0202026961087,1969-04-09,F,precious_ndlovu694@gmail.com,+27797757085,KwaZulu-Natal,Ballito,2026-08-22,PREMIUM,PENDING,LOW,True
C0367,Dumisani,Mahlangu,0409057942182,1996-01-16,M,dumisani_mahlangu485@yahoo.com,+27613631333,North West,Mahikeng,2023-04-14,CORPORATE,VERIFIED,MEDIUM,True
C0368,Zinhle,Jacobs,0306106135184,1993-08-05,M,zinhle.jacobs803@yahoo.com,+27828075907,Free State,Bloemfontein,2016-02-03,CORPORATE,VERIFIED,LOW,True
C0369,Mthunzi,Nkosi,6207169389189,1990-08-02,F,mthunzi_nkosi855@icloud.com,+27833228175,Western Cape,Paarl,2018-02-08,PREMIUM,VERIFIED,LOW,True
C0370,Khethukuthula,Zulu,8506180750184,1957-12-10,M,khethukuthulazulu646@gmail.com,+27693076710,Mpumalanga,Witbank,2016-11-28,RETAIL,VERIFIED,LOW,True
C0371,Sandile,Du Plessis,0002228713080,1974-09-01,M,sandileduplessis860@yahoo.com,+27828452933,Eastern Cape,East London,2016-11-24,PRIVATE_WEALTH,VERIFIED,LOW,True
C0372,Sipho,Pillay,1606134213081,1958-11-29,M,sipho.pillay188@outlook.com,+27682503717,Mpumalanga,Nelspruit,2018-06-17,RETAIL,VERIFIED,LOW,True
C0373,Khethukuthula,Mokoena,6606056763184,1983-09-09,M,khethukuthula.mokoena246@gmail.com,+27834967662,Gauteng,Johannesburg,2026-01-21,PREMIUM,VERIFIED,HIGH,True
C0374,Khethukuthula,Van der Merwe,6107213829084,1999-09-16,M,khethukuthulavandermerwe668@yahoo.com,+27646110555,Northern Cape,Upington,2024-02-15,RETAIL,VERIFIED,LOW,True
C0375,Palesa,Govender,1707187401080,1991-09-08,F,palesa.govender62@yahoo.com,+27785585262,Northern Cape,Kimberley,2020-08-17,PRIVATE_WEALTH,VERIFIED,LOW,True
C0376,Mbali,Radebe,9410034925086,1961-01-12,M,mbali_radebe900@hotmail.com,+27744537478,Northern Cape,Upington,2026-04-28,CORPORATE,VERIFIED,MEDIUM,True
C0377,Themba,Chauke,8006077533180,1961-12-30,M,themba_chauke5@hotmail.com,+27603911451,North West,Mahikeng,2024-04-07,PREMIUM,VERIFIED,LOW,True
C0378,Zanele,Mabaso,2611152022186,2003-12-12,F,zanele.mabaso860@icloud.com,+27603093190,Western Cape,Cape Town,2025-05-18,RETAIL,VERIFIED,LOW,True
C0379,Busisiwe,Petersen,9911103623087,1982-07-26,M,busisiwe_petersen927@outlook.com,+27834507886,Limpopo,Polokwane,2015-02-28,RETAIL,VERIFIED,LOW,True
C0380,Sandile,Du Plessis,2112199879081,2002-10-07,M,sandile.duplessis266@gmail.com,+27824824620,North West,Rustenburg,2021-02-25,RETAIL,VERIFIED,HIGH,True
C0381,Anele,Williams,8711220849186,1986-07-03,F,anelewilliams531@gmail.com,+27769314364,Free State,Welkom,2023-02-09,PREMIUM,VERIFIED,MEDIUM,True
C0382,Vusi,Pretorius,7206039368083,1988-01-09,M,vusi.pretorius169@yahoo.com,+27716214457,North West,Mahikeng,2016-05-29,PREMIUM,VERIFIED,LOW,True
C0383,Mbali,Mabaso,9004110891188,1971-03-29,M,mbalimabaso450@hotmail.com,+27638490291,Limpopo,Tzaneen,2017-10-19,RETAIL,VERIFIED,LOW,True
C0384,Bongani,Mabaso,1401107075081,1955-01-03,M,bongani_mabaso412@outlook.com,+27637897247,KwaZulu-Natal,Durban,2020-03-24,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0385,Precious,Mabaso,2101158474189,1967-04-09,M,precious.mabaso610@gmail.com,+27624248312,Mpumalanga,Nelspruit,2017-10-29,PREMIUM,VERIFIED,LOW,True
C0386,Dumisani,Mokoena,0103109576188,1982-02-04,F,dumisanimokoena795@hotmail.com,+27643473113,Eastern Cape,Port Elizabeth,2025-07-13,RETAIL,VERIFIED,LOW,True
C0387,Mbali,Petersen,9501145633083,1968-01-21,M,mbali.petersen684@outlook.com,+27788841710,KwaZulu-Natal,Durban,2022-06-05,PRIVATE_WEALTH,VERIFIED,LOW,True
C0388,Andile,Mokoena,0108080060083,1991-11-09,M,andile_mokoena753@yahoo.com,+27717306753,Western Cape,George,2019-08-09,RETAIL,VERIFIED,LOW,True
C0389,Nhlanhla,Nkosi,8804219595180,1952-08-30,M,nhlanhla_nkosi179@yahoo.com,+27675395611,Northern Cape,Kimberley,2018-11-28,RETAIL,VERIFIED,LOW,True
C0390,Themba,Shabalala,0407211818183,1977-05-15,F,themba_shabalala829@yahoo.com,+27723874940,Western Cape,Cape Town,2024-09-23,PRIVATE_WEALTH,VERIFIED,LOW,False
C0391,Sibusiso,Molefe,1010144006089,2002-09-10,M,sibusiso_molefe809@hotmail.com,+27646497568,Northern Cape,Upington,2020-07-17,RETAIL,VERIFIED,MEDIUM,True
C0392,Mbali,Zwane,2508261062088,1984-10-26,F,mbalizwane476@icloud.com,+27656399296,North West,Rustenburg,2023-05-21,PREMIUM,VERIFIED,HIGH,True
C0393,Mbali,Naidoo,7208283840183,1977-06-14,F,mbalinaidoo161@icloud.com,+27725270292,Gauteng,Pretoria,2016-11-25,RETAIL,VERIFIED,LOW,True
C0394,Mbali,Dlamini,1407146021185,1974-06-30,F,mbali.dlamini453@gmail.com,+27675456445,North West,Mahikeng,2016-09-13,RETAIL,VERIFIED,MEDIUM,True
C0395,Zanele,Mabaso,6406028946085,1967-08-23,F,zanele_mabaso764@outlook.com,+27684198449,Free State,Bloemfontein,2018-02-03,CORPORATE,VERIFIED,MEDIUM,False
C0396,Thabo,Chauke,2507139501087,1995-12-29,M,thabo.chauke233@icloud.com,+27668959753,Free State,Welkom,2020-03-29,PREMIUM,VERIFIED,MEDIUM,True
C0397,Precious,Pillay,1312143433187,2000-02-07,M,precious.pillay592@outlook.com,+27646126646,Western Cape,Paarl,2015-03-21,RETAIL,VERIFIED,LOW,True
C0398,Nonhlanhla,Petersen,0010260527082,1979-08-18,F,nonhlanhla.petersen972@icloud.com,+27732068863,Mpumalanga,Witbank,2023-09-01,RETAIL,VERIFIED,LOW,True
C0399,Nompumelelo,Zulu,0501279885180,1966-10-01,M,nompumelelo_zulu291@gmail.com,+27664909752,KwaZulu-Natal,Durban,2021-07-12,PREMIUM,VERIFIED,LOW,True
C0400,Tshepo,Pillay,6703186855181,1984-11-24,M,tshepo.pillay318@yahoo.com,+27748965487,Mpumalanga,Witbank,2018-07-24,PREMIUM,PENDING,LOW,True
C0401,Precious,Sithole,1402276541088,1979-07-05,F,precious_sithole590@icloud.com,+27612528449,Eastern Cape,Port Elizabeth,2021-06-16,PREMIUM,PENDING,LOW,True
C0402,Nompumelelo,Naidoo,9912147501182,2001-01-05,M,nompumelelonaidoo969@icloud.com,+27615021419,KwaZulu-Natal,Ballito,2018-07-17,RETAIL,VERIFIED,LOW,False
C0403,Ayanda,Shabalala,1702121253088,1979-04-01,F,ayanda.shabalala259@icloud.com,+27669490354,North West,Mahikeng,2016-01-01,RETAIL,VERIFIED,MEDIUM,True
C0404,Lwazi,Pillay,0005042236187,1993-06-28,F,lwazi.pillay562@gmail.com,+27678343784,Mpumalanga,Nelspruit,2018-02-22,RETAIL,VERIFIED,LOW,True
C0405,Mandla,Mokoena,1203030183182,1989-07-14,F,mandla.mokoena732@yahoo.com,+27619930492,Free State,Bloemfontein,2019-11-06,RETAIL,VERIFIED,MEDIUM,True
C0406,Mandla,Naidoo,6001256183083,1983-08-12,M,mandla.naidoo17@yahoo.com,+27741468825,Free State,Welkom,2015-04-30,RETAIL,VERIFIED,MEDIUM,True
C0407,Mandla,Mabaso,9202275359188,1967-01-03,M,mandla_mabaso962@hotmail.com,+27743026754,KwaZulu-Natal,Pietermaritzburg,2020-03-18,RETAIL,VERIFIED,LOW,True
C0408,Khethukuthula,Nkosi,0211274562180,1956-01-16,M,khethukuthula_nkosi786@icloud.com,+27839381494,Mpumalanga,Nelspruit,2017-04-14,PREMIUM,VERIFIED,HIGH,True
C0409,Themba,Ndlovu,2412055440085,1993-04-03,M,themba.ndlovu624@outlook.com,+27828531486,Limpopo,Tzaneen,2023-07-30,PREMIUM,VERIFIED,LOW,True
C0410,Thabo,Khumalo,0305087020089,1957-02-14,M,thabo_khumalo511@yahoo.com,+27694389195,Gauteng,Midrand,2018-05-27,RETAIL,VERIFIED,LOW,True
C0411,Dumisani,Maseko,6209266797180,1970-07-19,F,dumisani.maseko211@outlook.com,+27811907210,Limpopo,Polokwane,2020-07-27,PRIVATE_WEALTH,VERIFIED,LOW,True
C0412,Bheki,Pillay,0208033153082,1968-04-27,M,bheki.pillay607@gmail.com,+27814428815,KwaZulu-Natal,Ballito,2020-04-19,PREMIUM,VERIFIED,LOW,True
C0413,Sibusiso,Khumalo,0905197344084,1993-03-03,M,sibusiso_khumalo387@outlook.com,+27658897261,Mpumalanga,Nelspruit,2024-11-24,RETAIL,VERIFIED,LOW,True
C0414,Thandeka,Nkosi,2405208801088,1965-10-06,F,thandeka_nkosi314@icloud.com,+27765751739,Mpumalanga,Witbank,2023-06-01,PREMIUM,VERIFIED,LOW,True
C0415,Sibusiso,Mkhize,9212246131186,1987-04-22,F,sibusiso_mkhize502@outlook.com,+27692195114,Eastern Cape,Port Elizabeth,2024-03-02,PRIVATE_WEALTH,EXPIRED,LOW,False
C0416,Tshepo,Molefe,2412128349185,1955-03-06,F,tshepomolefe253@icloud.com,+27679014904,Mpumalanga,Witbank,2015-10-10,CORPORATE,VERIFIED,MEDIUM,True
C0417,Palesa,Sithole,9810222644081,1958-04-13,F,palesasithole601@icloud.com,+27629699607,North West,Rustenburg,2019-03-27,PRIVATE_WEALTH,VERIFIED,LOW,True
C0418,Nosipho,Pretorius,2412281456089,1980-11-24,M,nosiphopretorius215@outlook.com,+27736169066,Mpumalanga,Witbank,2015-02-22,CORPORATE,VERIFIED,LOW,True
C0419,Vusi,Du Plessis,0503123053083,1993-08-23,M,vusi.duplessis462@hotmail.com,+27824566389,Mpumalanga,Witbank,2019-03-01,RETAIL,VERIFIED,MEDIUM,True
C0420,Vusi,Van der Merwe,6507044534085,1952-08-30,M,vusi_vandermerwe689@icloud.com,+27631159493,Western Cape,Stellenbosch,2016-05-15,RETAIL,EXPIRED,MEDIUM,True
C0421,Nomsa,Ndlovu,1210174355187,1980-03-27,F,nomsa_ndlovu699@outlook.com,+27716288577,Eastern Cape,Makhanda,2020-05-16,CORPORATE,VERIFIED,LOW,True
C0422,Nhlanhla,Cele,8512272275089,1961-01-10,F,nhlanhla_cele463@yahoo.com,+27838972523,Limpopo,Polokwane,2026-07-20,RETAIL,VERIFIED,HIGH,False
C0423,Khethukuthula,Nkosi,2306227279089,1993-06-21,F,khethukuthula.nkosi357@hotmail.com,+27748988000,Limpopo,Polokwane,2017-04-02,PREMIUM,VERIFIED,LOW,True
C0424,Bheki,Zwane,6505278990182,1990-01-14,M,bhekizwane554@icloud.com,+27675082836,Northern Cape,Kimberley,2019-09-30,RETAIL,PENDING,MEDIUM,True
C0425,Sipho,Mokoena,0712097803082,1997-12-15,F,siphomokoena341@gmail.com,+27672084932,Limpopo,Tzaneen,2022-09-12,RETAIL,VERIFIED,MEDIUM,True
C0426,Nokukhanya,Cele,6705031824085,2003-02-17,M,nokukhanyacele377@gmail.com,+27646257514,Mpumalanga,Nelspruit,2023-07-12,PREMIUM,VERIFIED,LOW,True
C0427,Lwazi,Maharaj,2503179856081,1985-06-19,M,lwazi_maharaj324@hotmail.com,+27645979872,Limpopo,Tzaneen,2019-11-29,RETAIL,VERIFIED,MEDIUM,True
C0428,Nomsa,Williams,2202099403183,1994-05-30,F,nomsa.williams830@icloud.com,+27713561918,Limpopo,Tzaneen,2019-09-22,PRIVATE_WEALTH,PENDING,LOW,True
C0429,Lindiwe,Cele,7001186427186,1992-06-22,F,lindiwe_cele74@icloud.com,+27795748621,North West,Mahikeng,2021-05-02,PREMIUM,VERIFIED,MEDIUM,True
C0430,Kagiso,Pillay,0510057239184,1962-12-29,M,kagisopillay201@yahoo.com,+27841153218,Gauteng,Sandton,2023-02-15,PREMIUM,VERIFIED,MEDIUM,False
C0431,Palesa,Naidoo,0306162943081,1996-03-29,F,palesa_naidoo994@hotmail.com,+27647777894,Mpumalanga,Nelspruit,2020-06-30,RETAIL,VERIFIED,LOW,True
C0432,Lindiwe,Abrahams,2611134509185,1951-01-16,M,lindiwe.abrahams125@gmail.com,+27789552160,Mpumalanga,Nelspruit,2020-01-17,RETAIL,VERIFIED,LOW,True
C0433,Mandla,Mabaso,2012144888081,1979-03-07,M,mandla.mabaso416@hotmail.com,+27607606809,KwaZulu-Natal,Ballito,2025-12-16,RETAIL,VERIFIED,LOW,True
C0434,Naledi,Chauke,0510232948088,1990-02-14,F,naledi.chauke132@gmail.com,+27824459963,Eastern Cape,Makhanda,2018-08-13,RETAIL,VERIFIED,MEDIUM,True
C0435,Naledi,Du Plessis,0507220001084,1954-02-21,F,naledi_duplessis144@hotmail.com,+27829228265,Free State,Welkom,2022-01-07,PREMIUM,EXPIRED,LOW,True
C0436,Ayanda,Mahlangu,7203103526089,1999-07-13,M,ayanda_mahlangu285@hotmail.com,+27648080237,Western Cape,Cape Town,2016-09-01,PREMIUM,VERIFIED,MEDIUM,True
C0437,Precious,Zulu,0409071156183,1983-05-22,M,precious.zulu324@icloud.com,+27747357590,Free State,Welkom,2015-08-01,CORPORATE,VERIFIED,LOW,True
C0438,Nokukhanya,Maharaj,1106254476083,1974-07-20,M,nokukhanya_maharaj993@gmail.com,+27677352396,Western Cape,Paarl,2017-05-10,PREMIUM,VERIFIED,LOW,True
C0439,Mbali,Radebe,2210284620189,1958-11-21,M,mbali_radebe970@yahoo.com,+27734031181,North West,Rustenburg,2022-09-28,PRIVATE_WEALTH,VERIFIED,MEDIUM,True
C0440,Thandiwe,Botha,9212052070086,2000-12-01,F,thandiwebotha655@gmail.com,+27725179399,KwaZulu-Natal,Umhlanga,2024-05-19,PREMIUM,VERIFIED,HIGH,True
C0441,Nosipho,Ngcobo,2204101424186,1978-01-21,M,nosipho.ngcobo748@gmail.com,+27672570911,Free State,Welkom,2018-09-14,PREMIUM,VERIFIED,LOW,False
C0442,Thabo,Maharaj,1611228722086,1951-04-01,M,thabomaharaj436@gmail.com,+27816789156,Northern Cape,Kimberley,2020-06-23,CORPORATE,VERIFIED,HIGH,False
C0443,Bheki,Petersen,0511258577082,1956-09-27,F,bhekipetersen362@yahoo.com,+27618092102,Gauteng,Midrand,2026-02-11,RETAIL,VERIFIED,LOW,False
C0444,Nokuthula,Radebe,9005093490089,1985-04-25,M,nokuthularadebe528@outlook.com,+27618768806,Northern Cape,Kimberley,2025-12-13,RETAIL,VERIFIED,LOW,True
C0445,Mandla,Nkosi,0002148061081,1997-06-20,M,mandla.nkosi936@icloud.com,+27781115938,Limpopo,Polokwane,2018-06-28,PREMIUM,VERIFIED,LOW,True
